track_id,total_distance,avg_speed,max_speed,activity_level,movement_frequency,stationary_duration,pose_variability,turning_frequency,time_in_center,time_in_edge,time_in_corner,track_length,duration
8367,0.8676194811212823,0.619728200800916,3.0854372885702928,0.7857142857142857,6,0.30714285714285716,0.0489769996440932,76.19047619047619,0.6046511627906976,0.3953488372093023,0.0,43,1.4333333333333333
8368,0.9584407833148112,0.6846005595105795,3.0854372885702928,0.8095238095238095,5,0.273015873015873,0.0478106536629502,78.57142857142857,0.6744186046511628,0.32558139534883723,0.0,43,1.4333333333333333
8369,1.1800635579283894,0.8429025413774212,3.0854372885702928,0.7619047619047619,5,0.34126984126984133,0.05796920010293813,76.19047619047619,0.5116279069767442,0.4883720930232558,0.0,43,1.4333333333333333
8370,1.2559766086061335,0.897126149004381,3.0854372885702928,0.8095238095238095,5,0.273015873015873,0.06174702451149128,76.19047619047619,0.5116279069767442,0.4883720930232558,0.0,43,1.4333333333333333
8371,1.336352561827845,0.9545375441627464,3.0854372885702928,0.8333333333333334,4,0.23888888888888885,0.05778553450927468,76.19047619047619,0.6046511627906976,0.3953488372093023,0.0,43,1.4333333333333333
8372,1.0284942871577478,0.7346387765412484,3.0854372885702928,0.8095238095238095,5,0.273015873015873,0.0433546633838207,80.95238095238095,0.8837209302325582,0.11627906976744186,0.0,43,1.4333333333333333
8373,1.1761841905596135,0.8401315646854383,3.0854372885702928,0.7619047619047619,5,0.34126984126984133,0.057926516931732085,78.57142857142857,0.5116279069767442,0.4883720930232558,0.0,43,1.4333333333333333
8374,1.1792503826222283,0.8423217018730201,3.0854372885702928,0.7380952380952381,4,0.37539682539682534,0.057952350164599375,76.19047619047619,0.5116279069767442,0.4883720930232558,0.0,43,1.4333333333333333
8375,0.8808921565230221,0.6292086832307301,3.0854372885702928,0.8095238095238095,5,0.273015873015873,0.04831606560377065,80.95238095238095,0.6976744186046512,0.3023255813953488,0.0,43,1.4333333333333333
8376,1.2554075013478636,0.8967196438199027,3.0854372885702928,0.8095238095238095,5,0.273015873015873,0.06174804436624545,76.19047619047619,0.5116279069767442,0.4883720930232558,0.0,43,1.4333333333333333
