track_id,length,start_frame,last_seen,is_active
2299,170,71,240,True
2300,170,71,240,True
2301,170,71,240,True
2302,170,71,240,True
2303,170,71,240,True
2304,170,71,240,True
2305,170,71,240,True
2306,170,71,240,True
2307,170,71,240,True
2308,170,71,240,True
2309,170,71,240,True
2310,170,71,240,True
2311,169,71,240,True
2312,170,71,240,True
2313,170,71,240,True
2314,170,71,240,True
2315,170,71,240,True
2316,170,71,240,True
2317,170,71,240,True
2318,169,71,240,True
2319,170,71,240,True
2320,170,71,240,True
2321,170,71,240,True
2322,170,71,240,True
2323,170,71,240,True
2324,170,71,240,True
2325,170,71,240,True
2326,170,71,240,True
2327,170,71,240,True
2328,170,71,240,True
2329,170,71,240,True
2330,170,71,240,True
2331,170,71,240,True
2332,170,71,240,True
2333,170,71,240,True
2334,169,72,240,True
2335,169,72,240,True
2336,169,72,240,True
2337,169,72,240,True
2338,169,72,240,True
2339,169,72,240,True
2340,169,72,240,True
2341,169,72,240,True
2342,169,72,240,True
2343,169,72,240,True
2344,169,72,240,True
2345,169,72,240,True
2346,169,72,240,True
2347,169,72,240,True
2348,169,72,240,True
2349,169,72,240,True
2350,169,72,240,True
2351,169,72,240,True
2352,168,73,240,True
2353,168,73,240,True
2354,168,73,240,True
2355,168,73,240,True
2356,168,73,240,True
2357,168,73,240,True
2358,168,73,240,True
2359,168,73,240,True
2360,168,73,240,True
2361,168,73,240,True
2362,168,73,240,True
2363,168,73,240,True
2364,168,73,240,True
2365,168,73,240,True
2366,168,73,240,True
2367,168,73,240,True
2368,168,73,240,True
2369,168,73,240,True
2370,168,73,240,True
2371,168,73,240,True
2372,168,73,240,True
2373,168,73,240,True
2374,168,73,240,True
2375,168,73,240,True
2376,168,73,240,True
2377,168,73,240,True
2378,167,74,240,True
2379,167,74,240,True
2380,167,74,240,True
2381,167,74,240,True
2382,167,74,240,True
2383,167,74,240,True
2384,167,74,240,True
2385,167,74,240,True
2386,167,74,240,True
2387,167,74,240,True
2388,167,74,240,True
2389,167,74,240,True
2390,167,74,240,True
2391,167,74,240,True
2392,166,75,240,True
2393,166,75,240,True
2394,166,75,240,True
2395,166,75,240,True
2396,166,75,240,True
2397,166,75,240,True
2398,166,75,240,True
2399,166,75,240,True
2400,166,75,240,True
2401,166,75,240,True
2402,166,75,240,True
2403,166,75,240,True
2404,166,75,240,True
2405,166,75,240,True
2406,166,75,240,True
2407,166,75,240,True
2408,166,75,240,True
2409,166,75,240,True
2410,166,75,240,True
2411,166,75,240,True
2412,166,75,240,True
2413,166,75,240,True
2414,165,76,240,True
2415,165,76,240,True
2416,165,76,240,True
2417,165,76,240,True
2418,165,76,240,True
2419,165,76,240,True
2420,165,76,240,True
2421,165,76,240,True
2422,165,76,240,True
2423,165,76,240,True
2424,165,76,240,True
2425,165,76,240,True
2426,165,76,240,True
2427,165,76,240,True
2428,165,76,240,True
2429,165,76,240,True
2430,165,76,240,True
2431,165,76,240,True
2432,165,76,240,True
2433,165,76,240,True
2434,165,76,240,True
2435,165,76,240,True
2436,165,76,240,True
2437,165,76,240,True
2438,165,76,240,True
2439,165,76,240,True
2440,165,76,240,True
2441,165,76,240,True
2442,165,76,240,True
2443,164,77,240,True
2444,164,77,240,True
2445,164,77,240,True
2446,164,77,240,True
2447,164,77,240,True
2448,164,77,240,True
2449,164,77,240,True
2450,164,77,240,True
2451,164,77,240,True
2452,164,77,240,True
2453,164,77,240,True
2454,164,77,240,True
2455,164,77,240,True
2456,164,77,240,True
2457,164,77,240,True
2458,164,77,240,True
2459,164,77,240,True
2460,163,78,240,True
2461,163,78,240,True
2462,163,78,240,True
2463,163,78,240,True
2464,163,78,240,True
2465,163,78,240,True
2466,163,78,240,True
2467,163,78,240,True
2468,163,78,240,True
2469,163,78,240,True
2470,163,78,240,True
2471,163,78,240,True
2472,163,78,240,True
2473,163,78,240,True
2474,163,78,240,True
2475,163,78,240,True
2476,163,78,240,True
2477,163,78,240,True
2478,163,78,240,True
2479,163,78,240,True
2480,163,78,240,True
2481,163,78,240,True
2482,163,78,240,True
2483,163,78,240,True
2484,163,78,240,True
2485,163,78,240,True
2486,163,78,240,True
2487,163,78,240,True
2488,163,78,240,True
2489,163,78,240,True
2490,163,78,240,True
2491,163,78,240,True
2492,163,78,240,True
2493,163,78,240,True
2494,163,78,240,True
2495,163,78,240,True
2496,163,78,240,True
2497,163,78,240,True
2498,162,79,240,True
2499,162,79,240,True
2500,162,79,240,True
2501,162,79,240,True
2502,162,79,240,True
2503,162,79,240,True
2504,162,79,240,True
2505,162,79,240,True
2506,162,79,240,True
2507,162,79,240,True
2508,162,79,240,True
2509,162,79,240,True
2510,162,79,240,True
2511,162,79,240,True
2512,162,79,240,True
2513,162,79,240,True
2514,162,79,240,True
2515,162,79,240,True
2516,162,79,240,True
2517,162,79,240,True
2518,162,79,240,True
2519,162,79,240,True
2520,162,79,240,True
2521,162,79,240,True
2522,162,79,240,True
2523,162,79,240,True
2524,162,79,240,True
2525,162,79,240,True
2526,162,79,240,True
2527,161,80,240,True
2528,161,80,240,True
2529,161,80,240,True
2530,161,80,240,True
2531,161,80,240,True
2532,161,80,240,True
2533,161,80,240,True
2534,161,80,240,True
2535,161,80,240,True
2536,161,80,240,True
2537,161,80,240,True
2538,161,80,240,True
2539,161,80,240,True
2540,161,80,240,True
2541,161,80,240,True
2542,161,80,240,True
2543,161,80,240,True
2544,161,80,240,True
2545,161,80,240,True
2546,161,80,240,True
2547,161,80,240,True
2548,161,80,240,True
2549,161,80,240,True
2550,161,80,240,True
2551,161,80,240,True
2552,161,80,240,True
2553,161,80,240,True
2554,161,80,240,True
2555,161,80,240,True
2556,161,80,240,True
2557,161,80,240,True
2558,161,80,240,True
2559,161,80,240,True
2560,161,80,240,True
2561,161,80,240,True
2562,155,81,240,True
2563,155,81,240,True
2564,155,81,240,True
2565,160,81,240,True
2566,160,81,240,True
2567,160,81,240,True
2568,160,81,240,True
2569,160,81,240,True
2570,155,81,240,True
2571,155,81,240,True
2572,79,81,160,False
2573,160,81,240,True
2574,80,81,160,False
2575,160,81,240,True
2576,160,81,240,True
2577,154,81,240,True
2578,151,81,240,True
2579,80,81,160,False
2580,155,81,240,True
2581,160,81,240,True
2582,160,81,240,True
2583,160,81,240,True
2584,155,81,240,True
2585,155,81,240,True
2586,155,81,240,True
2587,151,81,240,True
2588,155,81,240,True
2589,160,81,240,True
2590,160,81,240,True
2591,155,81,240,True
2592,155,81,240,True
2593,160,81,240,True
2594,160,81,240,True
2595,160,81,240,True
2596,80,81,160,False
2597,160,81,240,True
2598,160,81,240,True
2599,155,81,240,True
2600,155,81,240,True
2601,79,81,160,False
2602,160,81,240,True
2603,155,81,240,True
2604,160,81,240,True
2605,155,81,240,True
2606,160,81,240,True
2607,155,81,240,True
2608,155,81,240,True
2609,160,81,240,True
2610,159,81,240,True
2611,160,81,240,True
2612,160,81,240,True
2613,160,81,240,True
2614,160,81,240,True
2615,160,81,240,True
2616,160,81,240,True
2617,155,81,240,True
2618,155,81,240,True
2619,160,81,240,True
2620,80,81,160,False
2621,159,81,240,True
2622,155,81,240,True
2623,160,81,240,True
2624,160,81,240,True
2625,80,81,160,False
2626,160,81,240,True
2627,160,81,240,True
2628,155,81,240,True
2629,160,81,240,True
2630,160,81,240,True
2631,160,81,240,True
2632,80,81,160,False
2633,160,81,240,True
2634,160,81,240,True
2635,160,81,240,True
2636,155,81,240,True
2637,160,81,240,True
2638,160,81,240,True
2639,155,81,240,True
2640,155,81,240,True
2641,160,81,240,True
2642,160,81,240,True
2643,160,81,240,True
2644,155,81,240,True
2645,80,81,160,False
2646,160,81,240,True
2647,155,81,240,True
2648,160,81,240,True
2649,160,81,240,True
2650,160,81,240,True
2651,155,81,240,True
2652,155,81,240,True
2653,155,81,240,True
2654,160,81,240,True
2655,160,81,240,True
2656,160,81,240,True
2657,155,81,240,True
2658,160,81,240,True
2659,80,81,160,False
2660,155,81,240,True
2661,80,81,160,False
2662,160,81,240,True
2663,160,81,240,True
2664,160,81,240,True
2665,155,81,240,True
2666,160,81,240,True
2667,160,81,240,True
2668,154,81,240,True
2669,80,81,160,False
2670,160,81,240,True
2671,160,81,240,True
2672,155,81,240,True
2673,155,81,240,True
2674,160,81,240,True
2676,80,81,160,False
2677,160,81,240,True
2678,80,81,160,False
2679,80,81,160,False
2680,160,81,240,True
2681,160,81,240,True
2682,160,81,240,True
2683,160,81,240,True
2684,155,81,240,True
2685,155,81,240,True
2686,160,81,240,True
2687,79,81,160,False
2688,155,81,240,True
2689,154,81,240,True
2690,160,81,240,True
2691,80,81,160,False
2692,155,81,240,True
2694,160,81,240,True
2695,160,81,240,True
2696,160,81,240,True
2697,160,81,240,True
2698,155,81,240,True
2699,160,81,240,True
2700,160,81,240,True
2701,155,81,240,True
2702,80,81,160,False
2703,80,81,160,False
2704,160,81,240,True
2705,155,81,240,True
2706,80,81,160,False
2707,79,82,160,False
2708,159,82,240,True
2709,154,82,240,True
2710,154,82,240,True
2711,159,82,240,True
2712,154,82,240,True
2713,159,82,240,True
2714,154,82,240,True
2715,154,82,240,True
2716,159,82,240,True
2717,154,82,240,True
2718,79,82,160,False
2719,154,82,240,True
2720,159,82,240,True
2721,154,82,240,True
2722,159,82,240,True
2723,159,82,240,True
2724,79,82,160,False
2725,154,82,240,True
2726,154,82,240,True
2727,159,82,240,True
2728,154,82,240,True
2729,79,82,160,False
2730,159,82,240,True
2731,79,82,160,False
2732,159,82,240,True
2733,159,82,240,True
2734,159,82,240,True
2735,159,82,240,True
2736,159,82,240,True
2737,79,82,160,False
2738,154,82,240,True
2739,159,82,240,True
2740,159,82,240,True
2741,79,82,160,False
2742,159,82,240,True
2743,159,82,240,True
2744,154,82,240,True
2745,159,82,240,True
2746,154,82,240,True
2747,79,82,160,False
2748,154,82,240,True
2749,154,82,240,True
2750,159,82,240,True
2751,154,82,240,True
2752,79,82,160,False
2753,154,82,240,True
2754,154,82,240,True
2755,159,82,240,True
2756,159,82,240,True
2757,159,82,240,True
2758,159,82,240,True
2759,79,82,160,False
2760,159,82,240,True
2761,159,82,240,True
2762,159,82,240,True
2763,154,82,240,True
2764,159,82,240,True
2765,79,82,160,False
2766,159,82,240,True
2767,154,82,240,True
2768,159,82,240,True
2769,159,82,240,True
2770,79,82,160,False
2771,154,82,240,True
2772,159,82,240,True
2773,159,82,240,True
2774,154,82,240,True
2775,154,82,240,True
2776,159,82,240,True
2777,79,82,160,False
2778,154,82,240,True
2779,153,83,240,True
2780,153,83,240,True
2781,158,83,240,True
2782,158,83,240,True
2783,153,83,240,True
2784,158,83,240,True
2785,158,83,240,True
2786,158,83,240,True
2787,158,83,240,True
2788,158,83,240,True
2789,78,83,160,False
2790,153,83,240,True
2791,158,83,240,True
2792,158,83,240,True
2793,153,83,240,True
2794,158,83,240,True
2795,158,83,240,True
2796,153,83,240,True
2797,158,83,240,True
2798,158,83,240,True
2799,158,83,240,True
2800,158,83,240,True
2801,158,83,240,True
2802,153,83,240,True
2803,158,83,240,True
2804,153,83,240,True
2805,158,83,240,True
2806,153,83,240,True
2807,153,83,240,True
2808,158,83,240,True
2809,158,83,240,True
2810,158,83,240,True
2811,153,83,240,True
2812,158,83,240,True
2813,158,83,240,True
2814,158,83,240,True
2815,158,83,240,True
2816,158,83,240,True
2817,158,83,240,True
2818,158,83,240,True
2819,78,83,160,False
2820,153,83,240,True
2821,158,83,240,True
2822,158,83,240,True
2823,78,83,160,False
2824,158,83,240,True
2825,78,83,160,False
2826,153,83,240,True
2827,158,83,240,True
2828,158,83,240,True
2829,78,83,160,False
2830,153,83,240,True
2831,158,83,240,True
2832,153,83,240,True
2833,158,83,240,True
2834,158,83,240,True
2835,153,83,240,True
2836,158,83,240,True
2837,153,83,240,True
2838,158,83,240,True
2839,153,83,240,True
2840,78,83,160,False
2841,158,83,240,True
2842,78,83,160,False
2843,158,83,240,True
2844,158,83,240,True
2845,152,84,240,True
2846,152,84,240,True
2847,152,84,240,True
2848,77,84,160,False
2849,152,84,240,True
2850,157,84,240,True
2851,157,84,240,True
2852,77,84,160,False
2853,157,84,240,True
2854,157,84,240,True
2855,157,84,240,True
2856,157,84,240,True
2857,157,84,240,True
2858,77,84,160,False
2859,77,84,160,False
2860,157,84,240,True
2861,152,84,240,True
2862,157,84,240,True
2863,152,84,240,True
2864,157,84,240,True
2865,77,84,160,False
2866,152,84,240,True
2867,152,84,240,True
2868,157,84,240,True
2869,77,84,160,False
2870,157,84,240,True
2871,157,84,240,True
2872,152,84,240,True
2873,152,84,240,True
2874,157,84,240,True
2875,157,84,240,True
2876,152,84,240,True
2877,157,84,240,True
2878,157,84,240,True
2879,157,84,240,True
2880,157,84,240,True
2881,157,84,240,True
2882,152,84,240,True
2883,152,84,240,True
2884,77,84,160,False
2885,152,84,240,True
2886,157,84,240,True
2887,152,84,240,True
2888,152,84,240,True
2889,157,84,240,True
2890,152,84,240,True
2891,77,84,160,False
2892,156,85,240,True
2893,156,85,240,True
2894,156,85,240,True
2895,76,85,160,False
2896,76,85,160,False
2897,156,85,240,True
2898,156,85,240,True
2899,76,85,160,False
2900,151,85,240,True
2901,156,85,240,True
2902,156,85,240,True
2903,156,85,240,True
2904,156,85,240,True
2905,156,85,240,True
2906,156,85,240,True
2907,151,85,240,True
2908,156,85,240,True
2909,156,85,240,True
2910,156,85,240,True
2911,151,85,240,True
2912,156,85,240,True
2913,156,85,240,True
2914,156,85,240,True
2915,156,85,240,True
2916,156,85,240,True
2917,156,85,240,True
2918,156,85,240,True
2919,156,85,240,True
2920,76,85,160,False
2921,151,85,240,True
2922,156,85,240,True
2923,76,85,160,False
2924,156,85,240,True
2925,156,85,240,True
2926,156,85,240,True
2927,76,85,160,False
2928,156,85,240,True
2929,156,85,240,True
2930,156,85,240,True
2931,156,85,240,True
2932,151,85,240,True
2933,76,85,160,False
2934,156,85,240,True
2935,156,85,240,True
2936,76,85,160,False
2937,76,85,160,False
2938,151,85,240,True
2939,151,85,240,True
2940,156,85,240,True
2941,151,85,240,True
2942,151,85,240,True
2943,156,85,240,True
2944,151,85,240,True
2945,156,85,240,True
2946,151,85,240,True
2947,156,85,240,True
2948,76,85,160,False
2949,156,85,240,True
2950,76,85,160,False
2951,156,85,240,True
2952,156,85,240,True
2953,156,85,240,True
2954,156,85,240,True
2955,156,85,240,True
2956,156,85,240,True
2957,76,85,160,False
2958,156,85,240,True
2959,156,85,240,True
2960,156,85,240,True
2961,156,85,240,True
2962,155,86,240,True
2963,155,86,240,True
2964,155,86,240,True
2965,155,86,240,True
2966,155,86,240,True
2967,155,86,240,True
2968,150,86,240,True
2969,150,86,240,True
2970,155,86,240,True
2971,150,86,240,True
2972,150,86,240,True
2973,155,86,240,True
2974,150,86,240,True
2975,155,86,240,True
2976,155,86,240,True
2977,155,86,240,True
2978,155,86,240,True
2979,155,86,240,True
2980,155,86,240,True
2981,155,86,240,True
2982,150,86,240,True
2983,150,86,240,True
2984,155,86,240,True
2985,155,86,240,True
2986,150,86,240,True
2987,155,86,240,True
2988,155,86,240,True
2989,75,86,160,False
2990,155,86,240,True
2991,155,86,240,True
2992,155,86,240,True
2993,155,86,240,True
2994,155,86,240,True
2995,155,86,240,True
2996,150,86,240,True
2997,155,86,240,True
2998,75,86,160,False
2999,75,86,160,False
3000,155,86,240,True
3001,75,86,160,False
3002,75,86,160,False
3003,75,86,160,False
3004,155,86,240,True
3005,155,86,240,True
3006,155,86,240,True
3007,155,86,240,True
3008,155,86,240,True
3009,155,86,240,True
3010,75,86,160,False
3011,150,86,240,True
3012,150,86,240,True
3013,155,86,240,True
3014,149,87,240,True
3015,154,87,240,True
3016,154,87,240,True
3017,154,87,240,True
3018,154,87,240,True
3019,154,87,240,True
3020,149,87,240,True
3021,149,87,240,True
3022,154,87,240,True
3023,154,87,240,True
3024,149,87,240,True
3025,154,87,240,True
3026,154,87,240,True
3027,154,87,240,True
3028,154,87,240,True
3029,154,87,240,True
3030,154,87,240,True
3031,74,87,160,False
3032,154,87,240,True
3033,154,87,240,True
3034,154,87,240,True
3035,149,87,240,True
3036,74,87,160,False
3037,74,87,160,False
3038,154,87,240,True
3039,149,87,240,True
3040,154,87,240,True
3041,154,87,240,True
3042,149,87,240,True
3043,154,87,240,True
3044,74,87,160,False
3045,154,87,240,True
3046,149,87,240,True
3047,154,87,240,True
3048,154,87,240,True
3049,149,87,240,True
3050,149,87,240,True
3051,154,87,240,True
3052,154,87,240,True
3053,149,87,240,True
3054,154,87,240,True
3055,74,87,160,False
3056,154,87,240,True
3057,154,87,240,True
3058,154,87,240,True
3059,154,87,240,True
3060,154,87,240,True
3061,154,87,240,True
3062,154,87,240,True
3063,149,87,240,True
3064,154,87,240,True
3065,154,87,240,True
3066,154,87,240,True
3067,74,87,160,False
3068,154,87,240,True
3069,74,87,160,False
3070,154,87,240,True
3071,74,87,160,False
3072,154,87,240,True
3073,149,87,240,True
3074,154,87,240,True
3075,74,87,160,False
3076,149,87,240,True
3077,149,87,240,True
3078,153,88,240,True
3079,148,88,240,True
3080,148,88,240,True
3081,153,88,240,True
3082,153,88,240,True
3083,153,88,240,True
3084,148,88,240,True
3085,153,88,240,True
3086,153,88,240,True
3087,153,88,240,True
3088,148,88,240,True
3089,153,88,240,True
3090,73,88,160,False
3091,153,88,240,True
3092,148,88,240,True
3093,153,88,240,True
3094,153,88,240,True
3095,148,88,240,True
3096,153,88,240,True
3097,148,88,240,True
3098,153,88,240,True
3099,153,88,240,True
3100,153,88,240,True
3101,73,88,160,False
3102,73,88,160,False
3103,148,88,240,True
3104,153,88,240,True
3105,153,88,240,True
3106,73,88,160,False
3107,148,88,240,True
3108,148,88,240,True
3109,73,88,160,False
3110,153,88,240,True
3111,153,88,240,True
3112,148,88,240,True
3113,153,88,240,True
3114,148,88,240,True
3115,153,88,240,True
3116,153,88,240,True
3117,153,88,240,True
3118,153,88,240,True
3119,73,88,160,False
3120,148,88,240,True
3121,72,89,160,False
3122,152,89,240,True
3123,152,89,240,True
3124,147,89,240,True
3125,147,89,240,True
3126,152,89,240,True
3127,152,89,240,True
3128,72,89,160,False
3129,152,89,240,True
3130,147,89,240,True
3131,152,89,240,True
3132,152,89,240,True
3133,147,89,240,True
3134,152,89,240,True
3135,152,89,240,True
3136,152,89,240,True
3137,152,89,240,True
3138,152,89,240,True
3139,152,89,240,True
3140,152,89,240,True
3141,152,89,240,True
3142,152,89,240,True
3143,72,89,160,False
3144,152,89,240,True
3145,152,89,240,True
3146,152,89,240,True
3147,152,89,240,True
3148,152,89,240,True
3149,152,89,240,True
3150,152,89,240,True
3151,147,89,240,True
3152,152,89,240,True
3153,152,89,240,True
3154,147,89,240,True
3155,152,89,240,True
3156,152,89,240,True
3157,147,89,240,True
3158,152,89,240,True
3159,147,89,240,True
3160,152,89,240,True
3161,72,89,160,False
3162,152,89,240,True
3163,152,89,240,True
3164,152,89,240,True
3165,72,89,160,False
3166,152,89,240,True
3167,147,89,240,True
3168,152,89,240,True
3169,72,89,160,False
3170,152,89,240,True
3171,147,89,240,True
3172,147,89,240,True
3173,152,89,240,True
3174,152,89,240,True
3175,152,89,240,True
3176,152,89,240,True
3177,152,89,240,True
3178,152,89,240,True
3179,72,89,160,False
3180,152,89,240,True
3181,72,89,160,False
3182,152,89,240,True
3183,72,89,160,False
3184,72,89,160,False
3185,152,89,240,True
3186,152,89,240,True
3187,152,89,240,True
3188,152,89,240,True
3189,152,89,240,True
3190,152,89,240,True
3191,151,90,240,True
3192,151,90,240,True
3193,151,90,240,True
3194,146,90,240,True
3195,151,90,240,True
3196,151,90,240,True
3197,151,90,240,True
3198,146,90,240,True
3199,151,90,240,True
3200,151,90,240,True
3201,146,90,240,True
3202,146,90,240,True
3203,151,90,240,True
3204,151,90,240,True
3205,151,90,240,True
3206,151,90,240,True
3207,151,90,240,True
3208,151,90,240,True
3209,151,90,240,True
3210,151,90,240,True
3211,151,90,240,True
3212,71,90,160,False
3213,151,90,240,True
3214,151,90,240,True
3215,151,90,240,True
3216,151,90,240,True
3217,146,90,240,True
3218,151,90,240,True
3219,146,90,240,True
3220,151,90,240,True
3221,151,90,240,True
3222,71,90,160,False
3223,151,90,240,True
3224,151,90,240,True
3225,151,90,240,True
3226,146,90,240,True
3227,151,90,240,True
3228,70,91,160,False
3229,150,91,240,True
3230,150,91,240,True
3231,150,91,240,True
3232,150,91,240,True
3233,145,91,240,True
3234,150,91,240,True
3235,150,91,240,True
3236,150,91,240,True
3237,150,91,240,True
3238,150,91,240,True
3239,150,91,240,True
3240,150,91,240,True
3241,150,91,240,True
3242,70,91,160,False
3243,150,91,240,True
3244,150,91,240,True
3245,150,91,240,True
3246,70,91,160,False
3247,145,91,240,True
3248,150,91,240,True
3249,150,91,240,True
3250,150,91,240,True
3251,150,91,240,True
3252,150,91,240,True
3253,145,91,240,True
3254,150,91,240,True
3255,70,91,160,False
3256,150,91,240,True
3257,150,91,240,True
3258,150,91,240,True
3259,150,91,240,True
3260,150,91,240,True
3261,150,91,240,True
3262,70,91,160,False
3263,150,91,240,True
3264,70,91,160,False
3265,150,91,240,True
3266,150,91,240,True
3267,150,91,240,True
3268,150,91,240,True
3269,150,91,240,True
3270,150,91,240,True
3271,145,91,240,True
3272,150,91,240,True
3273,145,91,240,True
3274,70,91,160,False
3275,150,91,240,True
3276,150,91,240,True
3277,149,92,240,True
3278,149,92,240,True
3279,144,92,240,True
3280,149,92,240,True
3281,149,92,240,True
3282,149,92,240,True
3283,149,92,240,True
3284,149,92,240,True
3285,144,92,240,True
3286,144,92,240,True
3287,149,92,240,True
3288,149,92,240,True
3289,144,92,240,True
3290,144,92,240,True
3291,149,92,240,True
3292,149,92,240,True
3293,69,92,160,False
3294,149,92,240,True
3295,149,92,240,True
3296,149,92,240,True
3297,149,92,240,True
3298,69,92,160,False
3299,149,92,240,True
3300,149,92,240,True
3301,144,92,240,True
3302,149,92,240,True
3303,149,92,240,True
3304,149,92,240,True
3305,149,92,240,True
3306,149,92,240,True
3307,149,92,240,True
3308,149,92,240,True
3309,149,92,240,True
3310,149,92,240,True
3311,144,92,240,True
3312,149,92,240,True
3313,149,92,240,True
3314,149,92,240,True
3315,149,92,240,True
3316,149,92,240,True
3317,149,92,240,True
3318,144,92,240,True
3319,144,92,240,True
3320,149,92,240,True
3321,149,92,240,True
3322,149,92,240,True
3323,149,92,240,True
3324,149,92,240,True
3325,144,92,240,True
3326,149,92,240,True
3327,144,92,240,True
3328,69,92,160,False
3329,149,92,240,True
3330,69,92,160,False
3331,149,92,240,True
3332,149,92,240,True
3333,149,92,240,True
3334,144,92,240,True
3335,144,92,240,True
3336,149,92,240,True
3337,149,92,240,True
3338,69,92,160,False
3339,148,93,240,True
3340,148,93,240,True
3341,148,93,240,True
3342,143,93,240,True
3343,148,93,240,True
3344,143,93,240,True
3345,143,93,240,True
3346,148,93,240,True
3347,68,93,160,False
3348,148,93,240,True
3349,143,93,240,True
3350,68,93,160,False
3351,68,93,160,False
3352,148,93,240,True
3353,143,93,240,True
3354,148,93,240,True
3355,148,93,240,True
3356,148,93,240,True
3357,148,93,240,True
3358,68,93,160,False
3359,148,93,240,True
3360,148,93,240,True
3361,143,93,240,True
3362,68,93,160,False
3363,143,93,240,True
3364,148,93,240,True
3365,148,93,240,True
3366,143,93,240,True
3367,148,93,240,True
3368,68,93,160,False
3369,148,93,240,True
3370,148,93,240,True
3371,143,93,240,True
3372,143,93,240,True
3373,68,93,160,False
3374,148,93,240,True
3375,68,93,160,False
3376,143,93,240,True
3377,148,93,240,True
3378,148,93,240,True
3379,148,93,240,True
3380,148,93,240,True
3381,148,93,240,True
3382,148,93,240,True
3383,68,93,160,False
3384,143,93,240,True
3385,148,93,240,True
3386,148,93,240,True
3387,148,93,240,True
3388,148,93,240,True
3389,68,93,160,False
3390,148,93,240,True
3391,148,93,240,True
3392,148,93,240,True
3393,148,93,240,True
3394,148,93,240,True
3395,148,93,240,True
3396,148,93,240,True
3397,143,93,240,True
3398,148,93,240,True
3399,148,93,240,True
3400,148,93,240,True
3401,148,93,240,True
3402,148,93,240,True
3403,68,93,160,False
3404,148,93,240,True
3405,148,93,240,True
3406,143,93,240,True
3407,148,93,240,True
3408,148,93,240,True
3409,148,93,240,True
3410,143,93,240,True
3411,148,93,240,True
3412,68,93,160,False
3413,148,93,240,True
3414,148,93,240,True
3415,148,93,240,True
3416,148,93,240,True
3417,148,93,240,True
3418,143,93,240,True
3419,148,93,240,True
3420,68,93,160,False
3421,148,93,240,True
3422,147,94,240,True
3423,142,94,240,True
3424,147,94,240,True
3425,147,94,240,True
3426,147,94,240,True
3427,147,94,240,True
3428,147,94,240,True
3429,147,94,240,True
3430,147,94,240,True
3431,147,94,240,True
3432,147,94,240,True
3433,142,94,240,True
3434,147,94,240,True
3435,147,94,240,True
3436,67,94,160,False
3437,147,94,240,True
3438,67,94,160,False
3439,147,94,240,True
3440,147,94,240,True
3441,142,94,240,True
3442,147,94,240,True
3443,147,94,240,True
3444,147,94,240,True
3445,147,94,240,True
3446,147,94,240,True
3447,147,94,240,True
3448,67,94,160,False
3449,147,94,240,True
3450,147,94,240,True
3451,147,94,240,True
3452,147,94,240,True
3453,147,94,240,True
3454,147,94,240,True
3455,142,94,240,True
3456,67,94,160,False
3457,147,94,240,True
3458,142,94,240,True
3459,147,94,240,True
3460,147,94,240,True
3461,147,94,240,True
3462,147,94,240,True
3463,147,94,240,True
3464,147,94,240,True
3465,67,94,160,False
3466,147,94,240,True
3467,142,94,240,True
3468,67,94,160,False
3469,147,94,240,True
3470,142,94,240,True
3471,147,94,240,True
3472,142,94,240,True
3473,147,94,240,True
3474,147,94,240,True
3475,142,94,240,True
3476,142,94,240,True
3477,147,94,240,True
3478,142,94,240,True
3479,147,94,240,True
3480,142,94,240,True
3481,147,94,240,True
3482,142,94,240,True
3483,67,94,160,False
3484,67,94,160,False
3485,142,94,240,True
3486,147,94,240,True
3487,142,94,240,True
3488,147,94,240,True
3489,147,94,240,True
3490,142,94,240,True
3491,142,94,240,True
3492,147,94,240,True
3493,67,94,160,False
3494,146,95,240,True
3495,146,95,240,True
3496,146,95,240,True
3497,146,95,240,True
3498,146,95,240,True
3499,146,95,240,True
3500,146,95,240,True
3501,146,95,240,True
3502,146,95,240,True
3503,146,95,240,True
3504,146,95,240,True
3505,146,95,240,True
3506,146,95,240,True
3507,66,95,160,False
3508,146,95,240,True
3509,146,95,240,True
3510,146,95,240,True
3511,141,95,240,True
3512,146,95,240,True
3513,66,95,160,False
3514,146,95,240,True
3515,146,95,240,True
3516,146,95,240,True
3517,146,95,240,True
3518,146,95,240,True
3519,66,95,160,False
3520,141,95,240,True
3521,146,95,240,True
3522,66,95,160,False
3523,146,95,240,True
3524,146,95,240,True
3525,146,95,240,True
3526,146,95,240,True
3527,141,95,240,True
3528,146,95,240,True
3529,66,95,160,False
3530,141,95,240,True
3531,141,95,240,True
3532,141,95,240,True
3533,146,95,240,True
3534,141,95,240,True
3535,146,95,240,True
3536,141,95,240,True
3537,66,95,160,False
3538,146,95,240,True
3539,146,95,240,True
3540,141,95,240,True
3541,146,95,240,True
3542,146,95,240,True
3543,146,95,240,True
3544,146,95,240,True
3545,146,95,240,True
3546,140,96,240,True
3547,145,96,240,True
3548,145,96,240,True
3549,140,96,240,True
3550,145,96,240,True
3551,145,96,240,True
3552,145,96,240,True
3553,65,96,160,False
3554,65,96,160,False
3555,65,96,160,False
3556,145,96,240,True
3557,145,96,240,True
3558,145,96,240,True
3559,145,96,240,True
3560,145,96,240,True
3561,145,96,240,True
3562,65,96,160,False
3563,145,96,240,True
3564,145,96,240,True
3565,145,96,240,True
3566,140,96,240,True
3567,65,96,160,False
3568,140,96,240,True
3569,145,96,240,True
3570,145,96,240,True
